ts,vrms,irms,preal,s,q,fp,kwh
2026-06-10T19:47:49,127.9,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-10T19:47:49,127.9,0.0,0.0,0.0,0.0,0.0,0.0
